184.7836856095231;184.7836856095231;11.165139341698973
158.4874187144836;158.4874187144836;11.764362461627874
156.21898600512782;156.21898600512782;11.870010603619887
155.5375032347777;155.5375032347777;11.883317911795924
155.37902972423302;155.37902972423302;11.851728481506274
155.23493791945788;155.23493791945788;11.845014891337968
154.89062685653263;154.89062685653263;11.810623424362563
154.7071554401831;154.7071554401831;11.811845708441135
154.47246322162766;154.47246322162766;11.80628727431591
154.50687560936404;154.50687560936404;11.819258378400937
